ID_COTIZACION,ID_CENTRO_EMIS,NUM_POLIZA,POLIZA,ID_PRODUCTO,PRODUCTO,CUANTOS,PLAZO_PAGO,TIPO,VIGENCIA
159766,101,2831,101-0000002831-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,61,1,Años,1
160179,101,4270,101-0000004270-01,1498,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES.DIV.C/FUN,637,1,Años,1
158847,101,1855,101-0000001855-02,1488,VIDA GRUPO TEMP A 1 AÑO EXP PROPIA,"1,385",1,Años,1
158880,101,1189,101-0000001189-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,604,1,Años,1
158669,101,3307,101-0000003307-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,12,1,Años,1
158667,101,3310,101-0000003310-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"52,782",1,Años,1
160171,101,4262,101-0000004262-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,150,1,Años,1
160165,101,3180,101-0000003180-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,8,1,Años,1
160163,101,4259,101-0000004259-05,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,135,1,Años,1
160064,101,3000,101-0000003000-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,60,1,Años,1
160049,101,4178,101-0000004178-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,18,1,Años,1
160045,101,3038,101-0000003038-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,538,1,Años,1
160043,101,3040,101-0000003040-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,440,1,Años,1
160036,101,3039,101-0000003039-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,71,1,Años,1
160024,101,2145,101-0000002145-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,157,1,Años,1
160008,101,4154,101-0000004154-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,34,1,Años,1
159985,101,2899,101-0000002899-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,"2,500",1,Años,0
159975,101,2153,101-0000002153-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,9,1,Años,1
159945,101,4123,101-0000004123-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,13,1,Años,1
159921,101,1708,101-0000001708-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,"2,364",1,Años,1
159920,101,1707,101-0000001707-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,872,1,Años,1
159747,101,3049,101-0000003049-05,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,174,1,Años,1
159738,101,3991,101-0000003991-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,80,1,Años,1
159385,101,3759,101-0000003759-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,37,1,Años,1
159185,101,3631,101-0000003631-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,169,1,Años,1
158976,101,3489,101-0000003489-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,17,1,Años,1
158419,101,3160,101-0000003160-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,15,1,Años,1
159089,101,3562,101-0000003562-00,1488,VIDA GRUPO TEMP A 1 AÑO EXP PROPIA,"4,395",1,Años,1
158156,101,2979,101-0000002979-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,274,1,Años,1
159213,101,573,101-0000000573-08,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,4,1,Años,1
158373,101,3119,101-0000003119-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,43,1,Años,1
158288,101,3061,101-0000003061-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,14,1,Años,1
158123,101,2160,101-0000002160-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,20,1,Años,1
158321,101,2183,101-0000002183-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,11,1,Años,1
158176,101,2991,101-0000002991-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,231,1,Años,1
159027,101,3525,101-0000003525-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,38,1,Años,1
158165,101,2145,101-0000002145-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,155,1,Años,1
158266,101,3045,101-0000003045-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,23,1,Años,1
158595,101,2292,101-0000002292-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,39,1,Años,1
159119,101,1564,101-0000001564-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,187,1,Años,1
159116,101,1563,101-0000001563-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,187,1,Años,1
159889,101,2991,101-0000002991-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,272,1,Años,1
158973,101,2437,101-0000002437-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,19,1,Años,1
158257,101,3035,101-0000003035-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,12,1,Años,1
158346,101,3100,101-0000003100-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,35,1,Años,1
158192,101,2158,101-0000002158-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,79,1,Años,1
158241,101,3023,101-0000003023-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,173,1,Años,1
158239,101,3024,101-0000003024-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,107,1,Años,1
160233,101,676,101-0000000676-08,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,59,1,Años,1
158473,101,676,101-0000000676-07,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,64,1,Años,1
160205,101,4281,101-0000004281-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,65,1,Años,1
160119,101,3237,101-0000003237-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,355,1,Años,1
159993,101,4144,101-0000004144-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,10,1,Años,1
158855,101,3409,101-0000003409-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,10,1,Años,1
158338,101,2202,101-0000002202-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,31,1,Años,1
158622,101,3274,101-0000003274-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,42,1,Años,1
160056,101,4184,101-0000004184-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,17,1,Años,1
160246,101,3183,101-0000003183-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,17,1,Años,1
160226,101,4304,101-0000004304-00,1488,VIDA GRUPO TEMP A 1 AÑO EXP PROPIA,1,1,Años,1
160215,101,4289,101-0000004289-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,343,1,Años,1
160131,101,4236,101-0000004236-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,1,1,Años,1
160120,101,4224,101-0000004224-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,18,1,Años,1
160112,101,3119,101-0000003119-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,262,1,Años,1
160110,101,3061,101-0000003061-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,82,1,Años,1
160065,101,2160,101-0000002160-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,29,1,Años,1
160085,101,3098,101-0000003098-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,410,1,Años,1
158360,101,3111,101-0000003111-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,26,1,Años,1
160084,101,3111,101-0000003111-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,11,1,Años,1
158308,101,3069,101-0000003069-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,10,1,Años,1
160071,101,3069,101-0000003069-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,10,1,Años,1
158364,101,2866,101-0000002866-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"27,488",1,Años,1
160217,101,1746,101-0000001746-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,159,1,Años,1
158392,101,1746,101-0000001746-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,164,1,Años,1
160216,101,4290,101-0000004290-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,67,1,Años,1
158541,101,3238,101-0000003238-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,11,1,Años,1
160207,101,3238,101-0000003238-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,23,1,Años,1
160034,101,4176,101-0000004176-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,10,1,Años,1
158361,101,1737,101-0000001737-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,15,1,Años,1
160180,101,1737,101-0000001737-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,14,1,Años,1
159512,101,1570,101-0000001570-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,148,1,Años,1
158613,101,1860,101-0000001860-02,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,33,1,Años,1
159073,101,2520,101-0000002520-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"1,769",1,Años,1
158379,101,3123,101-0000003123-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,364,1,Años,1
158435,101,3173,101-0000003173-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,34,1,Años,1
160129,101,3173,101-0000003173-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,38,1,Años,1
158292,101,1125,101-0000001125-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,757,1,Años,1
160105,101,1125,101-0000001125-05,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,839,1,Años,1
158272,101,952,101-0000000952-05,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,11,1,Años,1
160103,101,952,101-0000000952-06,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,12,1,Años,1
158391,101,3131,101-0000003131-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,19,1,Años,1
160101,101,3131,101-0000003131-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,24,1,Años,1
160067,101,4214,101-0000004214-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,32,1,Años,1
160099,101,4213,101-0000004213-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,25,1,Años,1
159997,101,3060,101-0000003060-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,22,1,Años,1
159834,101,1336,101-0000001336-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,19,1,Años,1
158930,101,2454,101-0000002454-02,1498,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES.DIV.C/FUN,"41,850",1,Años,1
158929,101,2453,101-0000002453-02,1498,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES.DIV.C/FUN,"84,094",1,Años,1
158931,101,2455,101-0000002455-02,1498,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES.DIV.C/FUN,"74,266",1,Años,1
157920,101,2831,101-0000002831-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,51,1,Años,1
158345,101,3098,101-0000003098-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,348,1,Años,1
158429,101,3168,101-0000003168-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,22,1,Años,1
160186,101,3168,101-0000003168-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,27,1,Años,1
160146,101,4247,101-0000004247-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,101,1,Años,1
158164,101,2982,101-0000002982-00,1488,VIDA GRUPO TEMP A 1 AÑO EXP PROPIA,"114,008",1,Años,1
159958,101,2982,101-0000002982-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,"129,694",1,Años,0
159813,101,4044,101-0000004044-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,496,1,Años,1
160117,101,4226,101-0000004226-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,195,1,Años,1
160096,101,4210,101-0000004210-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,150,1,Años,1
158499,101,1767,101-0000001767-02,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,11,1,Años,1
158644,101,3289,101-0000003289-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,109,1,Años,1
158727,101,3348,101-0000003348-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,150,1,Años,1
158932,101,1186,101-0000001186-04,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,390,1,Años,1
158596,101,3262,101-0000003262-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,101,1,Años,1
160033,101,3007,101-0000003007-08,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"1,088",1,Años,1
160087,101,4204,101-0000004204-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,40,1,Años,1
158052,101,2923,101-0000002923-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,117,1,Años,1
158319,101,1361,101-0000001361-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,164,1,Años,1
160178,101,1361,101-0000001361-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,176,1,Años,1
159066,101,2461,101-0000002461-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,113,1,Años,1
159819,101,4039,101-0000004039-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,134,1,Años,1
159479,101,601,101-0000000601-08,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,412,1,Años,1
158828,101,1453,101-0000001453-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,39,1,Años,1
160020,101,4161,101-0000004161-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,128,1,Años,1
159666,101,3946,101-0000003946-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"4,467",1,Años,1
158625,101,1796,101-0000001796-02,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,547,1,Años,1
158623,101,1795,101-0000001795-02,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,547,1,Años,1
158331,101,1377,101-0000001377-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,38,1,Años,1
160060,101,1377,101-0000001377-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,36,1,Años,1
158330,101,662,101-0000000662-07,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,365,1,Años,1
160086,101,662,101-0000000662-08,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,498,1,Años,1
158841,101,3405,101-0000003405-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,91,1,Años,1
160252,101,3170,101-0000003170-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,108,1,Años,1
160109,101,4220,101-0000004220-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,942,1,Años,1
160122,101,4227,101-0000004227-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,76,1,Años,1
159671,101,889,101-0000000889-06,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,144,1,Años,1
159821,101,4045,101-0000004045-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,25,1,Años,1
158818,101,815,101-0000000815-06,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"7,025",1,Años,1
158662,101,1425,101-0000001425-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,114,1,Años,1
159040,101,3531,101-0000003531-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,912,1,Años,1
158591,101,2345,101-0000002345-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,37,1,Años,1
159868,101,4075,101-0000004075-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,82,1,Años,1
158778,101,1842,101-0000001842-02,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,553,1,Años,1
160059,101,2183,101-0000002183-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,20,1,Años,1
159556,101,1580,101-0000001580-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,236,1,Años,1
160183,101,2866,101-0000002866-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"21,694",1,Años,1
160127,101,4232,101-0000004232-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,28,1,Años,1
160159,101,4255,101-0000004255-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,39,1,Años,1
158310,101,3071,101-0000003071-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,27,1,Años,1
160158,101,3071,101-0000003071-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,32,1,Años,1
160128,101,4252,101-0000004252-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,48,1,Años,1
160156,101,4253,101-0000004253-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,26,1,Años,1
159181,101,3632,101-0000003632-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,410,1,Años,1
158297,101,3067,101-0000003067-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,777,1,Años,1
159986,101,3093,101-0000003093-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,10,1,Años,1
160001,101,4152,101-0000004152-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,56,1,Años,1
159977,101,1364,101-0000001364-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,38,1,Años,1
158337,101,1736,101-0000001736-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,115,1,Años,1
160058,101,1736,101-0000001736-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,114,1,Años,1
158408,101,2211,101-0000002211-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,64,1,Años,1
160057,101,2211,101-0000002211-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,43,1,Años,1
160013,101,3013,101-0000003013-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,105,1,Años,1
160223,101,3103,101-0000003103-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,14,1,Años,1
158351,101,3103,101-0000003103-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,12,1,Años,1
158444,101,3178,101-0000003178-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,465,1,Años,1
159916,101,2963,101-0000002963-01,1498,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES.DIV.C/FUN,637,1,Años,1
158381,101,1419,101-0000001419-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,72,1,Años,1
160177,101,1419,101-0000001419-04,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,91,1,Años,1
